,game_id,matchday,team_homes,team_aways,p_home_win,p_away_win,p_draw,p_home_score,p_away_score
179,2229105,21,Empoli,Sassuolo,33.72,35.34,30.95,"[0.38500000000000006, 0.36200000000000004, 0.17900000000000002, 0.057, 0.013999999999999999, 0.002]","[0.36800000000000005, 0.36800000000000005, 0.18600000000000003, 0.06, 0.014000000000000002, 0.003]"
180,2229106,21,Genoa,Spezia,23.36,23.33,53.32,"[0.683, 0.263, 0.049, 0.006, 0.0, 0.0]","[0.682, 0.259, 0.053, 0.006, 0.001, 0.0]"
181,2229107,21,Verona,Salernitana,26.57,26.71,46.72,"[0.6040000000000001, 0.30500000000000005, 0.07500000000000001, 0.013000000000000001, 0.002, 0.0]","[0.6000000000000001, 0.30700000000000005, 0.07600000000000001, 0.013999999999999999, 0.002, 0.0]"
182,2229108,21,Inter,Lazio,31.65,31.05,37.3,"[0.47700000000000004, 0.357, 0.129, 0.030000000000000002, 0.006, 0.001]","[0.48000000000000004, 0.35600000000000004, 0.13, 0.028, 0.006, 0.0]"
183,2229109,21,Napoli,Sampdoria,34.2,34.77,31.04,"[0.37800000000000006, 0.36500000000000005, 0.17700000000000002, 0.061, 0.013999999999999999, 0.002]","[0.37300000000000005, 0.36900000000000005, 0.18000000000000002, 0.059000000000000004, 0.013000000000000001, 0.003]"
184,2229110,21,Roma,Juventus,36.3,37.12,26.58,"[0.29000000000000004, 0.354, 0.223, 0.094, 0.029, 0.006]","[0.28800000000000003, 0.35, 0.229, 0.09299999999999999, 0.029, 0.007]"
185,2229111,21,Torino,Fiorentina,35.48,36.88,27.64,"[0.30700000000000005, 0.359, 0.216, 0.08199999999999999, 0.026000000000000002, 0.006]","[0.29500000000000004, 0.362, 0.219, 0.088, 0.027000000000000003, 0.005]"
186,2229112,21,Udinese,Atalanta,35.9,35.91,28.19,"[0.31000000000000005, 0.363, 0.21300000000000002, 0.083, 0.024, 0.005]","[0.30800000000000005, 0.367, 0.208, 0.084, 0.025, 0.006]"
187,2229113,21,Venezia,Milan,34.57,34.54,30.89,"[0.37900000000000006, 0.36700000000000005, 0.17600000000000002, 0.057, 0.015, 0.003]","[0.37800000000000006, 0.36300000000000004, 0.18200000000000002, 0.058, 0.013000000000000001, 0.003]"
188,2229114,22,Atalanta,Inter,39.62,39.37,21.01,"[0.14800000000000002, 0.28400000000000003, 0.27, 0.16100000000000003, 0.08100000000000002, 0.03]","[0.15200000000000002, 0.28200000000000003, 0.266, 0.16300000000000003, 0.082, 0.028999999999999998]"
189,2229115,22,Bologna,Napoli,31.95,31.87,36.18,"[0.465, 0.36000000000000004, 0.132, 0.033, 0.006, 0.001]","[0.468, 0.34900000000000003, 0.137, 0.035, 0.007, 0.001]"
190,2229116,22,Fiorentina,Genoa,18.75,18.62,62.63,"[0.764, 0.20800000000000002, 0.026000000000000002, 0.002, 0.0, 0.0]","[0.765, 0.20400000000000001, 0.028999999999999998, 0.002, 0.0, 0.0]"
191,2229117,22,Juventus,Udinese,35.49,35.77,28.74,"[0.32100000000000006, 0.36300000000000004, 0.20400000000000001, 0.07900000000000001, 0.023, 0.006]","[0.31500000000000006, 0.36000000000000004, 0.213, 0.08000000000000002, 0.023, 0.005]"
192,2229118,22,Milan,Spezia,30.71,30.94,38.34,"[0.49100000000000005, 0.35000000000000003, 0.12300000000000001, 0.029, 0.004, 0.0]","[0.48800000000000004, 0.35000000000000003, 0.12200000000000001, 0.031, 0.006, 0.0]"
193,2229119,22,Roma,Cagliari,30.55,29.83,39.62,"[0.511, 0.34199999999999997, 0.116, 0.026, 0.005, 0.0]","[0.52, 0.33799999999999997, 0.114, 0.023, 0.005, 0.0]"
194,2229120,22,Salernitana,Lazio,32.12,31.14,36.73,"[0.47100000000000003, 0.358, 0.131, 0.032, 0.007, 0.0]","[0.48100000000000004, 0.35100000000000003, 0.128, 0.032, 0.006, 0.001]"
195,2229121,22,Sampdoria,Torino,33.66,33.44,32.9,"[0.399, 0.36900000000000005, 0.169, 0.051000000000000004, 0.01, 0.002]","[0.4, 0.37000000000000005, 0.167, 0.049, 0.011, 0.003]"
196,2229122,22,Sassuolo,Verona,33.88,33.66,32.46,"[0.398, 0.36600000000000005, 0.169, 0.051000000000000004, 0.013999999999999999, 0.002]","[0.399, 0.36400000000000005, 0.169, 0.053000000000000005, 0.013000000000000001, 0.002]"
197,2229123,22,Venezia,Empoli,33.69,34.19,32.12,"[0.394, 0.36800000000000005, 0.168, 0.053000000000000005, 0.013000000000000001, 0.003]","[0.392, 0.36600000000000005, 0.17300000000000001, 0.055, 0.011, 0.002]"
198,2229124,23,Cagliari,Fiorentina,30.7,31.46,37.84,"[0.493, 0.35000000000000003, 0.12000000000000001, 0.031, 0.007, 0.0]","[0.48700000000000004, 0.353, 0.127, 0.028, 0.006, 0.0]"
199,2229125,23,Empoli,Roma,30.48,30.61,38.91,"[0.505, 0.349, 0.113, 0.028, 0.005, 0.0]","[0.504, 0.346, 0.11900000000000001, 0.026, 0.005, 0.0]"
200,2229126,23,Genoa,Udinese,32.73,32.3,34.97,"[0.441, 0.36000000000000004, 0.151, 0.039, 0.007, 0.002]","[0.441, 0.36500000000000005, 0.148, 0.036, 0.009000000000000001, 0.001]"
201,2229127,23,Verona,Bologna,31.05,31.14,37.8,"[0.495, 0.34500000000000003, 0.126, 0.028, 0.006, 0.001]","[0.49200000000000005, 0.35, 0.12400000000000001, 0.030000000000000002, 0.005, 0.0]"
202,2229128,23,Inter,Venezia,30.8,31.81,37.38,"[0.48600000000000004, 0.34800000000000003, 0.131, 0.029, 0.005, 0.0]","[0.47500000000000003, 0.35400000000000004, 0.13, 0.033, 0.007, 0.0]"
203,2229129,23,Lazio,Atalanta,37.69,37.61,24.7,"[0.22, 0.336, 0.24700000000000003, 0.12300000000000001, 0.047, 0.015]","[0.223, 0.331, 0.25, 0.12400000000000001, 0.046, 0.013999999999999999]"
204,2229130,23,Milan,Juventus,35.02,34.19,30.79,"[0.35400000000000004, 0.36300000000000004, 0.19500000000000003, 0.067, 0.016, 0.004]","[0.35400000000000004, 0.36700000000000005, 0.19500000000000003, 0.06299999999999999, 0.017, 0.003]"
205,2229131,23,Napoli,Salernitana,30.42,30.68,38.9,"[0.498, 0.34800000000000003, 0.12000000000000001, 0.027, 0.005, 0.0]","[0.49500000000000005, 0.347, 0.122, 0.028, 0.005, 0.001]"
206,2229132,23,Spezia,Sampdoria,32.67,33.05,34.28,"[0.427, 0.36200000000000004, 0.154, 0.044000000000000004, 0.009000000000000001, 0.002]","[0.425, 0.36500000000000005, 0.153, 0.044000000000000004, 0.010000000000000002, 0.001]"
207,2229133,23,Torino,Sassuolo,37.64,36.86,25.5,"[0.24400000000000002, 0.34600000000000003, 0.242, 0.111, 0.04100000000000001, 0.013000000000000001]","[0.24800000000000003, 0.34900000000000003, 0.24000000000000002, 0.109, 0.03900000000000001, 0.012]"
208,2229134,24,Atalanta,Cagliari,31.72,30.94,37.34,"[0.47100000000000003, 0.35700000000000004, 0.133, 0.032, 0.006, 0.001]","[0.48200000000000004, 0.35000000000000003, 0.131, 0.031, 0.005, 0.001]"
209,2229135,24,Bologna,Empoli,35.49,35.75,28.75,"[0.329, 0.36800000000000005, 0.2, 0.07500000000000001, 0.020999999999999998, 0.003]","[0.33, 0.36500000000000005, 0.20200000000000004, 0.07600000000000001, 0.019000000000000003, 0.004]"
210,2229136,24,Fiorentina,Lazio,35.64,36.12,28.23,"[0.31800000000000006, 0.366, 0.20400000000000001, 0.082, 0.024, 0.005]","[0.31400000000000006, 0.367, 0.21300000000000002, 0.07800000000000001, 0.022, 0.005]"
211,2229137,24,Inter,Milan,37.6,37.28,25.11,"[0.243, 0.343, 0.24200000000000002, 0.113, 0.041, 0.012]","[0.24300000000000002, 0.347, 0.24100000000000002, 0.113, 0.04000000000000001, 0.010000000000000002]"
212,2229138,24,Juventus,Verona,35.98,36.21,27.81,"[0.30800000000000005, 0.355, 0.21500000000000002, 0.086, 0.028000000000000004, 0.008]","[0.30000000000000004, 0.36, 0.22, 0.087, 0.027000000000000003, 0.006]"
213,2229139,24,Roma,Genoa,17.28,17.02,65.7,"[0.789, 0.187, 0.022000000000000002, 0.003, 0.0, 0.0]","[0.792, 0.185, 0.022000000000000002, 0.002, 0.0, 0.0]"
214,2229140,24,Salernitana,Spezia,32.54,32.88,34.58,"[0.436, 0.36200000000000004, 0.152, 0.042, 0.007, 0.001]","[0.432, 0.36300000000000004, 0.154, 0.041, 0.009000000000000001, 0.001]"
215,2229141,24,Sampdoria,Sassuolo,36.15,35.56,28.29,"[0.31900000000000006, 0.365, 0.20900000000000002, 0.07700000000000001, 0.022, 0.006]","[0.327, 0.36100000000000004, 0.201, 0.081, 0.022, 0.006]"
216,2229142,24,Udinese,Torino,33.07,33.95,32.98,"[0.403, 0.37200000000000005, 0.16, 0.049, 0.013000000000000001, 0.002]","[0.395, 0.37000000000000005, 0.17200000000000001, 0.048, 0.012, 0.002]"
217,2229143,24,Venezia,Napoli,34.89,34.52,30.59,"[0.37200000000000005, 0.36800000000000005, 0.18000000000000002, 0.06, 0.015, 0.003]","[0.37300000000000005, 0.36800000000000005, 0.18200000000000002, 0.057999999999999996, 0.015, 0.002]"
218,2229144,25,Atalanta,Juventus,32.47,32.16,35.37,"[0.449, 0.36100000000000004, 0.14, 0.04, 0.007, 0.001]","[0.451, 0.35300000000000004, 0.147, 0.038, 0.007, 0.002]"
219,2229145,25,Empoli,Cagliari,32.77,32.77,34.47,"[0.437, 0.35400000000000004, 0.157, 0.042, 0.008, 0.0]","[0.434, 0.36600000000000005, 0.147, 0.04, 0.009000000000000001, 0.002]"
220,2229146,25,Genoa,Salernitana,28.63,28.72,42.65,"[0.552, 0.32799999999999996, 0.09699999999999999, 0.019999999999999997, 0.003, 0.0]","[0.552, 0.32899999999999996, 0.09599999999999999, 0.02, 0.003, 0.0]"
221,2229147,25,Verona,Udinese,31.46,30.99,37.55,"[0.488, 0.35, 0.126, 0.028, 0.005, 0.0]","[0.494, 0.346, 0.12200000000000001, 0.030000000000000002, 0.005, 0.0]"
222,2229148,25,Lazio,Bologna,29.84,29.92,40.24,"[0.524, 0.33999999999999997, 0.106, 0.022, 0.004, 0.0]","[0.523, 0.33999999999999997, 0.109, 0.020999999999999998, 0.003, 0.0]"
223,2229149,25,Milan,Sampdoria,29.49,30.21,40.29,"[0.531, 0.33399999999999996, 0.107, 0.022, 0.004, 0.001]","[0.525, 0.33599999999999997, 0.112, 0.023, 0.003, 0.0]"
224,2229150,25,Napoli,Inter,39.46,37.94,22.6,"[0.171, 0.299, 0.266, 0.154, 0.07, 0.024000000000000004]","[0.18000000000000002, 0.307, 0.258, 0.149, 0.065, 0.025]"
225,2229151,25,Sassuolo,Roma,34.94,35.43,29.63,"[0.337, 0.36300000000000004, 0.203, 0.07, 0.018000000000000002, 0.004]","[0.334, 0.36300000000000004, 0.20300000000000004, 0.07300000000000001, 0.018000000000000002, 0.004]"
226,2229152,25,Spezia,Fiorentina,34.83,34.13,31.05,"[0.37800000000000006, 0.36900000000000005, 0.17800000000000002, 0.059, 0.013, 0.003]","[0.382, 0.36900000000000005, 0.17800000000000002, 0.054000000000000006, 0.015, 0.002]"
227,2229153,25,Torino,Venezia,29.18,30.0,40.82,"[0.538, 0.32799999999999996, 0.103, 0.024999999999999998, 0.003, 0.0]","[0.528, 0.33999999999999997, 0.104, 0.022, 0.003, 0.0]"
228,2229154,26,Bologna,Spezia,34.58,34.5,30.93,"[0.37200000000000005, 0.37100000000000005, 0.17800000000000002, 0.059, 0.015, 0.002]","[0.37400000000000005, 0.37100000000000005, 0.17700000000000002, 0.059000000000000004, 0.013000000000000001, 0.003]"
229,2229155,26,Cagliari,Napoli,36.88,36.54,26.58,"[0.263, 0.351, 0.23700000000000002, 0.103, 0.031999999999999994, 0.010000000000000002]","[0.265, 0.352, 0.23500000000000001, 0.102, 0.033, 0.009000000000000001]"
230,2229156,26,Fiorentina,Atalanta,37.52,36.69,25.8,"[0.251, 0.348, 0.241, 0.107, 0.037000000000000005, 0.010000000000000002]","[0.254, 0.349, 0.23800000000000002, 0.106, 0.038000000000000006, 0.009000000000000001]"
231,2229157,26,Inter,Sassuolo,37.08,35.52,27.4,"[0.28600000000000003, 0.356, 0.226, 0.094, 0.028, 0.007]","[0.29600000000000004, 0.356, 0.22, 0.091, 0.028, 0.006]"
232,2229158,26,Juventus,Torino,33.18,32.78,34.03,"[0.43, 0.36300000000000004, 0.153, 0.045000000000000005, 0.008, 0.002]","[0.432, 0.36400000000000005, 0.152, 0.043000000000000003, 0.009000000000000001, 0.001]"
233,2229159,26,Roma,Verona,36.45,36.99,26.55,"[0.28, 0.356, 0.226, 0.09899999999999999, 0.029999999999999995, 0.008]","[0.273, 0.356, 0.231, 0.09999999999999999, 0.031999999999999994, 0.007]"
234,2229160,26,Salernitana,Milan,37.2,36.78,26.03,"[0.268, 0.352, 0.228, 0.104, 0.033, 0.009000000000000001]","[0.267, 0.354, 0.23, 0.09999999999999999, 0.034, 0.009000000000000001]"
235,2229161,26,Sampdoria,Empoli,36.12,36.09,27.79,"[0.30900000000000005, 0.358, 0.216, 0.08200000000000002, 0.027000000000000003, 0.005]","[0.30800000000000005, 0.35800000000000004, 0.215, 0.08600000000000001, 0.024, 0.006]"
236,2229162,26,Udinese,Lazio,36.95,37.64,25.42,"[0.261, 0.352, 0.23500000000000001, 0.102, 0.037000000000000005, 0.011000000000000003]","[0.259, 0.345, 0.24000000000000002, 0.108, 0.038000000000000006, 0.008]"
237,2229163,26,Venezia,Genoa,17.91,17.79,64.3,"[0.774, 0.199, 0.026000000000000002, 0.001, 0.0, 0.0]","[0.777, 0.193, 0.028000000000000004, 0.002, 0.0, 0.0]"
238,2229164,27,Atalanta,Sampdoria,19.65,19.18,61.17,"[0.749, 0.21600000000000003, 0.03, 0.003, 0.0, 0.0]","[0.752, 0.21300000000000002, 0.03, 0.003, 0.0, 0.0]"
239,2229165,27,Empoli,Juventus,32.57,32.11,35.32,"[0.441, 0.36000000000000004, 0.149, 0.04, 0.008, 0.001]","[0.445, 0.36000000000000004, 0.148, 0.038, 0.007, 0.001]"
240,2229166,27,Genoa,Inter,35.55,36.24,28.21,"[0.30400000000000005, 0.368, 0.214, 0.08000000000000002, 0.026000000000000002, 0.005]","[0.30400000000000005, 0.36600000000000005, 0.21700000000000003, 0.083, 0.022, 0.005]"
241,2229167,27,Verona,Venezia,25.87,26.12,48.0,"[0.6250000000000001, 0.29500000000000004, 0.068, 0.011, 0.001, 0.0]","[0.623, 0.29600000000000004, 0.07, 0.010000000000000002, 0.001, 0.0]"
242,2229168,27,Lazio,Napoli,37.23,37.42,25.35,"[0.264, 0.347, 0.23700000000000002, 0.104, 0.035, 0.008]","[0.267, 0.348, 0.232, 0.103, 0.034, 0.011000000000000003]"
243,2229169,27,Milan,Udinese,25.89,27.93,46.19,"[0.614, 0.29600000000000004, 0.07400000000000001, 0.012, 0.001, 0.0]","[0.5940000000000001, 0.31200000000000006, 0.07700000000000001, 0.013000000000000001, 0.001, 0.0]"
244,2229170,27,Salernitana,Bologna,28.63,28.84,42.53,"[0.551, 0.33199999999999996, 0.09499999999999999, 0.018000000000000002, 0.003, 0.0]","[0.549, 0.33099999999999996, 0.09599999999999999, 0.020000000000000004, 0.003, 0.0]"
245,2229171,27,Sassuolo,Fiorentina,36.34,35.3,28.37,"[0.32600000000000007, 0.35800000000000004, 0.20900000000000002, 0.07800000000000001, 0.020000000000000004, 0.006]","[0.331, 0.36000000000000004, 0.203, 0.07700000000000001, 0.020999999999999998, 0.005]"
246,2229172,27,Spezia,Roma,36.12,36.21,27.68,"[0.31600000000000006, 0.36, 0.20900000000000002, 0.084, 0.024, 0.006]","[0.31200000000000006, 0.362, 0.213, 0.08300000000000002, 0.023, 0.006]"
247,2229173,27,Torino,Cagliari,31.8,30.89,37.31,"[0.47000000000000003, 0.35500000000000004, 0.132, 0.033, 0.008, 0.0]","[0.47800000000000004, 0.35300000000000004, 0.129, 0.032, 0.006, 0.0]"
248,2229174,28,Bologna,Torino,30.65,29.48,39.87,"[0.514, 0.346, 0.111, 0.024, 0.004, 0.0]","[0.527, 0.33599999999999997, 0.107, 0.024, 0.005, 0.0]"
249,2229175,28,Cagliari,Lazio,36.97,37.67,25.36,"[0.24600000000000002, 0.34700000000000003, 0.24600000000000002, 0.11, 0.03900000000000001, 0.01]","[0.24500000000000002, 0.34400000000000003, 0.24100000000000002, 0.117, 0.04, 0.011000000000000003]"
250,2229176,28,Fiorentina,Verona,35.8,35.09,29.12,"[0.334, 0.37000000000000005, 0.19500000000000003, 0.07300000000000001, 0.020999999999999998, 0.005]","[0.339, 0.36500000000000005, 0.19900000000000004, 0.07100000000000001, 0.019, 0.005]"
251,2229177,28,Genoa,Empoli,35.17,34.79,30.04,"[0.34700000000000003, 0.36300000000000004, 0.19900000000000004, 0.07, 0.017, 0.004]","[0.34600000000000003, 0.36600000000000005, 0.19600000000000004, 0.07, 0.018000000000000002, 0.004]"
252,2229178,28,Inter,Salernitana,29.33,28.46,42.22,"[0.547, 0.33499999999999996, 0.09399999999999999, 0.019000000000000003, 0.002, 0.0]","[0.555, 0.32799999999999996, 0.09399999999999999, 0.017, 0.003, 0.0]"
253,2229179,28,Juventus,Spezia,30.89,30.91,38.2,"[0.502, 0.346, 0.117, 0.029, 0.005, 0.001]","[0.5, 0.347, 0.12100000000000001, 0.028, 0.004, 0.0]"
254,2229180,28,Napoli,Milan,36.27,37.82,25.91,"[0.272, 0.348, 0.226, 0.102, 0.036000000000000004, 0.010000000000000002]","[0.26099999999999995, 0.349, 0.23600000000000002, 0.104, 0.035, 0.009000000000000001]"
255,2229181,28,Roma,Atalanta,34.18,34.87,30.95,"[0.37500000000000006, 0.36100000000000004, 0.18600000000000003, 0.06, 0.015, 0.003]","[0.37000000000000005, 0.35900000000000004, 0.19200000000000003, 0.061, 0.015, 0.003]"
256,2229182,28,Udinese,Sampdoria,19.55,20.08,60.37,"[0.7450000000000001, 0.22200000000000003, 0.031, 0.002, 0.0, 0.0]","[0.7410000000000001, 0.22300000000000003, 0.033, 0.003, 0.0, 0.0]"
257,2229183,28,Venezia,Sassuolo,35.1,34.55,30.34,"[0.36400000000000005, 0.37200000000000005, 0.18100000000000002, 0.063, 0.013000000000000001, 0.002]","[0.37100000000000005, 0.36500000000000005, 0.18300000000000002, 0.05700000000000001, 0.016, 0.003]"
258,2229184,29,Atalanta,Genoa,27.89,28.84,43.27,"[0.5650000000000001, 0.32399999999999995, 0.09299999999999999, 0.016, 0.002, 0.0]","[0.559, 0.32399999999999995, 0.09599999999999999, 0.018000000000000002, 0.003, 0.0]"
259,2229185,29,Fiorentina,Bologna,29.01,28.93,42.05,"[0.553, 0.32799999999999996, 0.095, 0.020999999999999998, 0.002, 0.0]","[0.556, 0.32299999999999995, 0.096, 0.021, 0.003, 0.0]"
260,2229186,29,Verona,Napoli,35.34,35.47,29.2,"[0.324, 0.37300000000000005, 0.196, 0.07500000000000001, 0.024, 0.005]","[0.33, 0.36200000000000004, 0.20400000000000001, 0.07700000000000001, 0.020000000000000004, 0.004]"
261,2229187,29,Lazio,Venezia,25.16,24.91,49.93,"[0.648, 0.279, 0.062, 0.008, 0.001, 0.0]","[0.651, 0.28, 0.059, 0.008, 0.0, 0.0]"
262,2229188,29,Milan,Empoli,31.97,32.38,35.65,"[0.451, 0.35800000000000004, 0.148, 0.035, 0.006, 0.001]","[0.45, 0.35600000000000004, 0.146, 0.038, 0.008, 0.001]"
263,2229189,29,Salernitana,Sassuolo,37.84,37.47,24.69,"[0.23900000000000002, 0.34400000000000003, 0.24100000000000002, 0.115, 0.04200000000000001, 0.010000000000000002]","[0.24000000000000002, 0.342, 0.24400000000000002, 0.114, 0.04100000000000001, 0.010000000000000002]"
264,2229190,29,Sampdoria,Juventus,33.57,33.9,32.53,"[0.397, 0.36800000000000005, 0.169, 0.052000000000000005, 0.012, 0.003]","[0.396, 0.36900000000000005, 0.168, 0.053000000000000005, 0.013000000000000001, 0.002]"
265,2229191,29,Spezia,Cagliari,33.2,33.68,33.12,"[0.422, 0.36200000000000004, 0.156, 0.046, 0.01, 0.002]","[0.418, 0.36800000000000005, 0.156, 0.045000000000000005, 0.01, 0.001]"
266,2229192,29,Torino,Inter,35.7,34.88,29.42,"[0.336, 0.36800000000000005, 0.198, 0.07100000000000001, 0.019000000000000003, 0.004]","[0.341, 0.37100000000000005, 0.19100000000000003, 0.069, 0.019000000000000003, 0.005]"
267,2229193,29,Udinese,Roma,39.59,39.18,21.22,"[0.14100000000000001, 0.275, 0.267, 0.171, 0.085, 0.031999999999999994]","[0.14, 0.281, 0.261, 0.17400000000000004, 0.083, 0.031999999999999994]"
